r_bohr,u_c
3.74200,-2.04986361e-03
3.74400,-2.04040218e-03
3.74600,-2.03098414e-03
3.74800,-2.02160929e-03
3.75000,-2.01227743e-03
3.75200,-2.00298838e-03
3.75400,-1.99374192e-03
3.75600,-1.98453788e-03
3.75800,-1.97537606e-03
3.76000,-1.96625626e-03
3.76200,-1.95717830e-03
3.76400,-1.94814199e-03
3.76600,-1.93914712e-03
3.76800,-1.93019353e-03
3.77000,-1.92128102e-03
3.77200,-1.91240939e-03
3.77400,-1.90357848e-03
3.77600,-1.89478808e-03
3.77800,-1.88603802e-03
3.78000,-1.87732811e-03
3.78200,-1.86865818e-03
3.78400,-1.86002803e-03
3.78600,-1.85143749e-03
3.78800,-1.84288638e-03
3.79000,-1.83437451e-03
3.79200,-1.82590172e-03
3.79400,-1.81746781e-03
3.79600,-1.80907262e-03
3.79800,-1.80071597e-03
3.80000,-1.79239768e-03
3.80200,-1.78411757e-03
3.80400,-1.77587548e-03
3.80600,-1.76767124e-03
3.80800,-1.75950466e-03
3.81000,-1.75137557e-03
3.81200,-1.74328382e-03
3.81400,-1.73522922e-03
3.81600,-1.72721160e-03
3.81800,-1.71923081e-03
3.82000,-1.71128667e-03
3.82200,-1.70337900e-03
3.82400,-1.69550766e-03
3.82600,-1.68767247e-03
3.82800,-1.67987327e-03
3.83000,-1.67210989e-03
3.83200,-1.66438217e-03
3.83400,-1.65668995e-03
3.83600,-1.64903307e-03
3.83800,-1.64141136e-03
3.84000,-1.63382466e-03
3.84200,-1.62627282e-03
3.84400,-1.61875568e-03
3.84600,-1.61127307e-03
3.84800,-1.60382485e-03
3.85000,-1.59641085e-03
3.85200,-1.58903091e-03
3.85400,-1.58168489e-03
3.85600,-1.57437263e-03
3.85800,-1.56709397e-03
3.86000,-1.55984877e-03
3.86200,-1.55263686e-03
3.86400,-1.54545810e-03
3.86600,-1.53831233e-03
3.86800,-1.53119941e-03
3.87000,-1.52411918e-03
3.87200,-1.51707150e-03
3.87400,-1.51005622e-03
3.87600,-1.50307319e-03
3.87800,-1.49612226e-03
3.88000,-1.48920328e-03
3.88200,-1.48231612e-03
3.88400,-1.47546062e-03
3.88600,-1.46863665e-03
3.88800,-1.46184405e-03
3.89000,-1.45508268e-03
3.89200,-1.44835241e-03
3.89400,-1.44165308e-03
3.89600,-1.43498456e-03
3.89800,-1.42834672e-03
3.90000,-1.42173939e-03
3.90200,-1.41516246e-03
3.90400,-1.40861578e-03
3.90600,-1.40209921e-03
3.90800,-1.39561261e-03
3.91000,-1.38915585e-03
3.91200,-1.38272879e-03
3.91400,-1.37633130e-03
3.91600,-1.36996323e-03
3.91800,-1.36362447e-03
3.92000,-1.35731486e-03
3.92200,-1.35103429e-03
3.92400,-1.34478261e-03
3.92600,-1.33855970e-03
3.92800,-1.33236542e-03
3.93000,-1.32619964e-03
3.93200,-1.32006223e-03
3.93400,-1.31395307e-03
3.93600,-1.30787202e-03
3.93800,-1.30181896e-03
3.94000,-1.29579375e-03
3.94200,-1.28979628e-03
3.94400,-1.28382640e-03
3.94600,-1.27788401e-03
3.94800,-1.27196897e-03
3.95000,-1.26608115e-03
3.95200,-1.26022044e-03
3.95400,-1.25438671e-03
3.95600,-1.24857983e-03
3.95800,-1.24279968e-03
3.96000,-1.23704614e-03
3.96200,-1.23131910e-03
3.96400,-1.22561842e-03
3.96600,-1.21994399e-03
3.96800,-1.21429568e-03
3.97000,-1.20867339e-03
3.97200,-1.20307698e-03
3.97400,-1.19750634e-03
3.97600,-1.19196136e-03
3.97800,-1.18644191e-03
3.98000,-1.18094788e-03
3.98200,-1.17547915e-03
3.98400,-1.17003561e-03
3.98600,-1.16461715e-03
3.98800,-1.15922363e-03
3.99000,-1.15385497e-03
3.99200,-1.14851103e-03
3.99400,-1.14319170e-03
3.99600,-1.13789688e-03
3.99800,-1.13262646e-03
4.00000,-1.12738031e-03
4.00200,-1.12215833e-03
4.00400,-1.11696041e-03
4.00600,-1.11178644e-03
4.00800,-1.10663630e-03
4.01000,-1.10150990e-03
4.01200,-1.09640711e-03
4.01400,-1.09132784e-03
4.01600,-1.08627198e-03
4.01800,-1.08123941e-03
4.02000,-1.07623004e-03
4.02200,-1.07124375e-03
4.02400,-1.06628044e-03
4.02600,-1.06134000e-03
4.02800,-1.05642234e-03
4.03000,-1.05152734e-03
4.03200,-1.04665490e-03
4.03400,-1.04180492e-03
4.03600,-1.03697730e-03
4.03800,-1.03217193e-03
4.04000,-1.02738871e-03
4.04200,-1.02262755e-03
4.04400,-1.01788833e-03
4.04600,-1.01317096e-03
4.04800,-1.00847534e-03
4.05000,-1.00380137e-03
4.05200,-9.99148948e-04
4.05400,-9.94517978e-04
4.05600,-9.89908362e-04
4.05800,-9.85320001e-04
4.06000,-9.80752798e-04
4.06200,-9.76206656e-04
4.06400,-9.71681479e-04
4.06600,-9.67177170e-04
4.06800,-9.62693634e-04
4.07000,-9.58230776e-04
4.07200,-9.53788501e-04
4.07400,-9.49366715e-04
4.07600,-9.44965324e-04
4.07800,-9.40584234e-04
4.08000,-9.36223353e-04
4.08200,-9.31882587e-04
4.08400,-9.27561845e-04
4.08600,-9.23261035e-04
4.08800,-9.18980066e-04
4.09000,-9.14718847e-04
4.09200,-9.10477286e-04
4.09400,-9.06255295e-04
4.09600,-9.02052782e-04
4.09800,-8.97869660e-04
4.10000,-8.93705839e-04
4.10200,-8.89561231e-04
4.10400,-8.85435748e-04
4.10600,-8.81329301e-04
4.10800,-8.77241804e-04
4.11000,-8.73173170e-04
4.11200,-8.69123312e-04
4.11400,-8.65092145e-04
4.11600,-8.61079581e-04
4.11800,-8.57085538e-04
4.12000,-8.53109928e-04
4.12200,-8.49152668e-04
4.12400,-8.45213674e-04
4.12600,-8.41292861e-04
4.12800,-8.37390148e-04
4.13000,-8.33505449e-04
4.13200,-8.29638683e-04
4.13400,-8.25789768e-04
4.13600,-8.21958622e-04
4.13800,-8.18145162e-04
4.14000,-8.14349309e-04
4.14200,-8.10570981e-04
4.14400,-8.06810098e-04
4.14600,-8.03066579e-04
4.14800,-7.99340346e-04
4.15000,-7.95631319e-04
4.15200,-7.91939418e-04
4.15400,-7.88264566e-04
4.15600,-7.84606684e-04
4.15800,-7.80965694e-04
4.16000,-7.77341519e-04
4.16200,-7.73734081e-04
4.16400,-7.70143304e-04
4.16600,-7.66569111e-04
4.16800,-7.63011426e-04
4.17000,-7.59470174e-04
4.17200,-7.55945278e-04
4.17400,-7.52436664e-04
4.17600,-7.48944258e-04
4.17800,-7.45467984e-04
4.18000,-7.42007768e-04
4.18200,-7.38563538e-04
4.18400,-7.35135219e-04
4.18600,-7.31722738e-04
4.18800,-7.28326023e-04
4.19000,-7.24945002e-04
4.19200,-7.21579601e-04
4.19400,-7.18229750e-04
4.19600,-7.14895378e-04
4.19800,-7.11576412e-04
4.20000,-7.08272782e-04
4.20200,-7.04984419e-04
4.20400,-7.01711251e-04
4.20600,-6.98453209e-04
4.20800,-6.95210223e-04
4.21000,-6.91982225e-04
4.21200,-6.88769145e-04
4.21400,-6.85570915e-04
4.21600,-6.82387467e-04
4.21800,-6.79218733e-04
4.22000,-6.76064644e-04
4.22200,-6.72925135e-04
4.22400,-6.69800138e-04
4.22600,-6.66689585e-04
4.22800,-6.63593412e-04
4.23000,-6.60511551e-04
4.23200,-6.57443937e-04
4.23400,-6.54390505e-04
4.23600,-6.51351189e-04
4.23800,-6.48325925e-04
4.24000,-6.45314647e-04
4.24200,-6.42317293e-04
4.24400,-6.39333796e-04
4.24600,-6.36364095e-04
4.24800,-6.33408125e-04
4.25000,-6.30465824e-04
4.25200,-6.27537128e-04
4.25400,-6.24621975e-04
4.25600,-6.21720303e-04
4.25800,-6.18832050e-04
4.26000,-6.15957153e-04
4.26200,-6.13095553e-04
4.26400,-6.10247187e-04
4.26600,-6.07411994e-04
4.26800,-6.04589915e-04
4.27000,-6.01780888e-04
4.27200,-5.98984854e-04
4.27400,-5.96201754e-04
4.27600,-5.93431527e-04
4.27800,-5.90674114e-04
4.28000,-5.87929456e-04
4.28200,-5.85197496e-04
4.28400,-5.82478173e-04
4.28600,-5.79771431e-04
4.28800,-5.77077211e-04
4.29000,-5.74395456e-04
4.29200,-5.71726108e-04
4.29400,-5.69069111e-04
4.29600,-5.66424407e-04
4.29800,-5.63791940e-04
4.30000,-5.61171654e-04
4.30200,-5.58563492e-04
4.30400,-5.55967399e-04
4.30600,-5.53383319e-04
4.30800,-5.50811198e-04
4.31000,-5.48250979e-04
4.31200,-5.45702609e-04
4.31400,-5.43166032e-04
4.31600,-5.40641194e-04
4.31800,-5.38128042e-04
4.32000,-5.35626522e-04
4.32200,-5.33136580e-04
4.32400,-5.30658162e-04
4.32600,-5.28191216e-04
4.32800,-5.25735689e-04
4.33000,-5.23291529e-04
4.33200,-5.20858682e-04
4.33400,-5.18437097e-04
4.33600,-5.16026723e-04
4.33800,-5.13627507e-04
4.34000,-5.11239398e-04
4.34200,-5.08862345e-04
4.34400,-5.06496297e-04
4.34600,-5.04141203e-04
4.34800,-5.01797014e-04
4.35000,-4.99463678e-04
4.35200,-4.97141146e-04
4.35400,-4.94829368e-04
4.35600,-4.92528295e-04
4.35800,-4.90237877e-04
4.36000,-4.87958064e-04
4.36200,-4.85688810e-04
4.36400,-4.83430063e-04
4.36600,-4.81181777e-04
4.36800,-4.78943904e-04
4.37000,-4.76716394e-04
4.37200,-4.74499201e-04
4.37400,-4.72292276e-04
4.37600,-4.70095573e-04
4.37800,-4.67909045e-04
4.38000,-4.65732644e-04
4.38200,-4.63566324e-04
4.38400,-4.61410038e-04
4.38600,-4.59263741e-04
4.38800,-4.57127386e-04
4.39000,-4.55000927e-04
4.39200,-4.52884320e-04
4.39400,-4.50777517e-04
4.39600,-4.48680475e-04
4.39800,-4.46593148e-04
4.40000,-4.44515492e-04
4.40200,-4.42447461e-04
4.40400,-4.40389013e-04
4.40600,-4.38340101e-04
4.40800,-4.36300683e-04
4.41000,-4.34270715e-04
4.41200,-4.32250152e-04
4.41400,-4.30238953e-04
4.41600,-4.28237073e-04
4.41800,-4.26244470e-04
4.42000,-4.24261101e-04
4.42200,-4.22286923e-04
4.42400,-4.20321894e-04
4.42600,-4.18365971e-04
4.42800,-4.16419114e-04
4.43000,-4.14481279e-04
4.43200,-4.12552426e-04
4.43400,-4.10632513e-04
4.43600,-4.08721499e-04
4.43800,-4.06819342e-04
4.44000,-4.04926002e-04
4.44200,-4.03041439e-04
4.44400,-4.01165611e-04
4.44600,-3.99298478e-04
4.44800,-3.97440001e-04
4.45000,-3.95590140e-04
4.45200,-3.93748854e-04
4.45400,-3.91916104e-04
4.45600,-3.90091851e-04
4.45800,-3.88276056e-04
4.46000,-3.86468679e-04
4.46200,-3.84669682e-04
4.46400,-3.82879026e-04
4.46600,-3.81096672e-04
4.46800,-3.79322583e-04
4.47000,-3.77556720e-04
4.47200,-3.75799045e-04
4.47400,-3.74049521e-04
4.47600,-3.72308109e-04
4.47800,-3.70574773e-04
4.48000,-3.68849475e-04
4.48200,-3.67132178e-04
4.48400,-3.65422845e-04
4.48600,-3.63721440e-04
4.48800,-3.62027925e-04
4.49000,-3.60342265e-04
4.49200,-3.58664423e-04
4.49400,-3.56994363e-04
4.49600,-3.55332049e-04
4.49800,-3.53677445e-04
4.50000,-3.52030517e-04
4.50200,-3.50391227e-04
4.50400,-3.48759542e-04
4.50600,-3.47135426e-04
4.50800,-3.45518844e-04
4.51000,-3.43909761e-04
4.51200,-3.42308143e-04
4.51400,-3.40713955e-04
4.51600,-3.39127163e-04
4.51800,-3.37547732e-04
4.52000,-3.35975630e-04
4.52200,-3.34410821e-04
4.52400,-3.32853273e-04
4.52600,-3.31302951e-04
4.52800,-3.29759823e-04
4.53000,-3.28223855e-04
4.53200,-3.26695014e-04
4.53400,-3.25173267e-04
4.53600,-3.23658582e-04
4.53800,-3.22150926e-04
4.54000,-3.20650266e-04
4.54200,-3.19156570e-04
4.54400,-3.17669805e-04
4.54600,-3.16189941e-04
4.54800,-3.14716945e-04
4.55000,-3.13250785e-04
4.55200,-3.11791429e-04
4.55400,-3.10338847e-04
4.55600,-3.08893007e-04
4.55800,-3.07453878e-04
4.56000,-3.06021429e-04
4.56200,-3.04595628e-04
4.56400,-3.03176446e-04
4.56600,-3.01763852e-04
4.56800,-3.00357814e-04
4.57000,-2.98958304e-04
4.57200,-2.97565291e-04
4.57400,-2.96178744e-04
4.57600,-2.94798634e-04
4.57800,-2.93424932e-04
4.58000,-2.92057607e-04
4.58200,-2.90696630e-04
4.58400,-2.89341971e-04
4.58600,-2.87993603e-04
4.58800,-2.86651494e-04
4.59000,-2.85315618e-04
4.59200,-2.83985944e-04
4.59400,-2.82662444e-04
4.59600,-2.81345090e-04
4.59800,-2.80033853e-04
4.60000,-2.78728704e-04
4.60200,-2.77429617e-04
4.60400,-2.76136562e-04
4.60600,-2.74849512e-04
4.60800,-2.73568439e-04
4.61000,-2.72293315e-04
4.61200,-2.71024114e-04
4.61400,-2.69760807e-04
4.61600,-2.68503367e-04
4.61800,-2.67251767e-04
4.62000,-2.66005981e-04
4.62200,-2.64765981e-04
4.62400,-2.63531740e-04
4.62600,-2.62303233e-04
4.62800,-2.61080431e-04
4.63000,-2.59863310e-04
4.63200,-2.58651843e-04
4.63400,-2.57446003e-04
4.63600,-2.56245765e-04
4.63800,-2.55051102e-04
4.64000,-2.53861989e-04
4.64200,-2.52678401e-04
4.64400,-2.51500311e-04
4.64600,-2.50327695e-04
4.64800,-2.49160526e-04
4.65000,-2.47998780e-04
4.65200,-2.46842432e-04
4.65400,-2.45691457e-04
4.65600,-2.44545829e-04
4.65800,-2.43405524e-04
4.66000,-2.42270518e-04
4.66200,-2.41140786e-04
4.66400,-2.40016304e-04
4.66600,-2.38897046e-04
4.66800,-2.37782990e-04
4.67000,-2.36674111e-04
4.67200,-2.35570385e-04
4.67400,-2.34471788e-04
4.67600,-2.33378297e-04
4.67800,-2.32289888e-04
4.68000,-2.31206537e-04
4.68200,-2.30128221e-04
4.68400,-2.29054916e-04
4.68600,-2.27986600e-04
4.68800,-2.26923250e-04
4.69000,-2.25864842e-04
4.69200,-2.24811353e-04
4.69400,-2.23762762e-04
4.69600,-2.22719044e-04
4.69800,-2.21680178e-04
4.70000,-2.20646141e-04
4.70200,-2.19616911e-04
4.70400,-2.18592466e-04
4.70600,-2.17572782e-04
4.70800,-2.16557839e-04
4.71000,-2.15547615e-04
4.71200,-2.14542087e-04
4.71400,-2.13541234e-04
4.71600,-2.12545034e-04
4.71800,-2.11553465e-04
4.72000,-2.10566507e-04
4.72200,-2.09584138e-04
4.72400,-2.08606336e-04
4.72600,-2.07633080e-04
4.72800,-2.06664350e-04
4.73000,-2.05700125e-04
4.73200,-2.04740383e-04
4.73400,-2.03785103e-04
4.73600,-2.02834266e-04
4.73800,-2.01887851e-04
4.74000,-2.00945837e-04
4.74200,-2.00008203e-04
4.74400,-1.99074930e-04
4.74600,-1.98145997e-04
4.74800,-1.97221384e-04
4.75000,-1.96301072e-04
4.75200,-1.95385039e-04
4.75400,-1.94473267e-04
4.75600,-1.93565736e-04
4.75800,-1.92662426e-04
4.76000,-1.91763317e-04
4.76200,-1.90868390e-04
4.76400,-1.89977626e-04
4.76600,-1.89091005e-04
4.76800,-1.88208509e-04
4.77000,-1.87330117e-04
4.77200,-1.86455812e-04
4.77400,-1.85585574e-04
4.77600,-1.84719384e-04
4.77800,-1.83857223e-04
4.78000,-1.82999074e-04
4.78200,-1.82144916e-04
4.78400,-1.81294733e-04
4.78600,-1.80448504e-04
4.78800,-1.79606213e-04
4.79000,-1.78767841e-04
4.79200,-1.77933369e-04
4.79400,-1.77102780e-04
4.79600,-1.76276056e-04
4.79800,-1.75453178e-04
4.80000,-1.74634129e-04
4.80200,-1.73818891e-04
4.80400,-1.73007446e-04
4.80600,-1.72199778e-04
4.80800,-1.71395867e-04
4.81000,-1.70595698e-04
4.81200,-1.69799252e-04
4.81400,-1.69006513e-04
4.81600,-1.68217463e-04
4.81800,-1.67432084e-04
4.82000,-1.66650361e-04
4.82200,-1.65872276e-04
4.82400,-1.65097813e-04
4.82600,-1.64326953e-04
4.82800,-1.63559682e-04
4.83000,-1.62795981e-04
4.83200,-1.62035835e-04
4.83400,-1.61279228e-04
4.83600,-1.60526141e-04
4.83800,-1.59776561e-04
4.84000,-1.59030469e-04
4.84200,-1.58287850e-04
4.84400,-1.57548688e-04
4.84600,-1.56812967e-04
4.84800,-1.56080671e-04
4.85000,-1.55351784e-04
4.85200,-1.54626289e-04
4.85400,-1.53904173e-04
4.85600,-1.53185418e-04
4.85800,-1.52470009e-04
4.86000,-1.51757931e-04
4.86200,-1.51049168e-04
4.86400,-1.50343705e-04
4.86600,-1.49641526e-04
4.86800,-1.48942617e-04
4.87000,-1.48246962e-04
4.87200,-1.47554545e-04
4.87400,-1.46865353e-04
4.87600,-1.46179370e-04
4.87800,-1.45496581e-04
4.88000,-1.44816972e-04
4.88200,-1.44140527e-04
4.88400,-1.43467232e-04
4.88600,-1.42797073e-04
4.88800,-1.42130034e-04
4.89000,-1.41466101e-04
4.89200,-1.40805261e-04
4.89400,-1.40147497e-04
4.89600,-1.39492798e-04
4.89800,-1.38841147e-04
4.90000,-1.38192531e-04
4.90200,-1.37546936e-04
4.90400,-1.36904348e-04
4.90600,-1.36264753e-04
4.90800,-1.35628136e-04
4.91000,-1.34994485e-04
4.91200,-1.34363785e-04
4.91400,-1.33736023e-04
4.91600,-1.33111185e-04
4.91800,-1.32489258e-04
4.92000,-1.31870228e-04
4.92200,-1.31254081e-04
4.92400,-1.30640804e-04
4.92600,-1.30030384e-04
4.92800,-1.29422808e-04
4.93000,-1.28818062e-04
4.93200,-1.28216133e-04
4.93400,-1.27617009e-04
4.93600,-1.27020676e-04
4.93800,-1.26427121e-04
4.94000,-1.25836331e-04
4.94200,-1.25248294e-04
4.94400,-1.24662996e-04
4.94600,-1.24080426e-04
4.94800,-1.23500570e-04
4.95000,-1.22923415e-04
4.95200,-1.22348950e-04
4.95400,-1.21777162e-04
4.95600,-1.21208037e-04
4.95800,-1.20641565e-04
4.96000,-1.20077732e-04
4.96200,-1.19516527e-04
4.96400,-1.18957937e-04
4.96600,-1.18401950e-04
4.96800,-1.17848553e-04
4.97000,-1.17297736e-04
4.97200,-1.16749486e-04
4.97400,-1.16203790e-04
4.97600,-1.15660638e-04
4.97800,-1.15120017e-04
4.98000,-1.14581916e-04
4.98200,-1.14046322e-04
4.98400,-1.13513225e-04
4.98600,-1.12982612e-04
4.98800,-1.12454473e-04
4.99000,-1.11928795e-04
4.99200,-1.11405567e-04
4.99400,-1.10884778e-04
4.99600,-1.10366417e-04
4.99800,-1.09850472e-04
5.00000,-1.09336931e-04
5.00200,-1.08825785e-04
5.00400,-1.08317021e-04
5.00600,-1.07810629e-04
5.00800,-1.07306597e-04
5.01000,-1.06804916e-04
5.01200,-1.06305573e-04
5.01400,-1.05808557e-04
5.01600,-1.05313859e-04
5.01800,-1.04821467e-04
5.02000,-1.04331371e-04
5.02200,-1.03843559e-04
5.02400,-1.03358022e-04
5.02600,-1.02874749e-04
5.02800,-1.02393729e-04
5.03000,-1.01914951e-04
5.03200,-1.01438406e-04
5.03400,-1.00964083e-04
5.03600,-1.00491971e-04
5.03800,-1.00022061e-04
5.04000,-9.95543423e-05
5.04200,-9.90888042e-05
5.04400,-9.86254369e-05
5.04600,-9.81642303e-05
5.04800,-9.77051745e-05
5.05000,-9.72482593e-05
5.05200,-9.67934749e-05
5.05400,-9.63408113e-05
5.05600,-9.58902587e-05
5.05800,-9.54418072e-05
5.06000,-9.49954472e-05
5.06200,-9.45511689e-05
5.06400,-9.41089626e-05
5.06600,-9.36688186e-05
5.06800,-9.32307275e-05
5.07000,-9.27946796e-05
5.07200,-9.23606655e-05
5.07400,-9.19286757e-05
5.07600,-9.14987008e-05
5.07800,-9.10707315e-05
5.08000,-9.06447583e-05
5.08200,-9.02207721e-05
5.08400,-8.97987636e-05
5.08600,-8.93787235e-05
5.08800,-8.89606429e-05
5.09000,-8.85445124e-05
5.09200,-8.81303232e-05
5.09400,-8.77180661e-05
5.09600,-8.73077322e-05
5.09800,-8.68993125e-05
5.10000,-8.64927981e-05
5.10200,-8.60881802e-05
5.10400,-8.56854499e-05
5.10600,-8.52845986e-05
5.10800,-8.48856173e-05
5.11000,-8.44884975e-05
5.11200,-8.40932305e-05
5.11400,-8.36998077e-05
5.11600,-8.33082205e-05
5.11800,-8.29184603e-05
5.12000,-8.25305187e-05
5.12200,-8.21443872e-05
5.12400,-8.17600575e-05
5.12600,-8.13775210e-05
5.12800,-8.09967695e-05
5.13000,-8.06177946e-05
5.13200,-8.02405882e-05
5.13400,-7.98651420e-05
5.13600,-7.94914477e-05
5.13800,-7.91194974e-05
5.14000,-7.87492827e-05
5.14200,-7.83807957e-05
5.14400,-7.80140284e-05
5.14600,-7.76489727e-05
5.14800,-7.72856206e-05
5.15000,-7.69239643e-05
5.15200,-7.65639959e-05
5.15400,-7.62057074e-05
5.15600,-7.58490912e-05
5.15800,-7.54941394e-05
5.16000,-7.51408442e-05
5.16200,-7.47891980e-05
5.16400,-7.44391931e-05
5.16600,-7.40908218e-05
5.16800,-7.37440767e-05
5.17000,-7.33989499e-05
5.17200,-7.30554342e-05
5.17400,-7.27135219e-05
5.17600,-7.23732057e-05
5.17800,-7.20344780e-05
5.18000,-7.16973315e-05
5.18200,-7.13617588e-05
5.18400,-7.10277526e-05
5.18600,-7.06953057e-05
5.18800,-7.03644107e-05
5.19000,-7.00350605e-05
5.19200,-6.97072478e-05
5.19400,-6.93809655e-05
5.19600,-6.90562065e-05
5.19800,-6.87329637e-05
5.20000,-6.84112300e-05
5.20200,-6.80909984e-05
5.20400,-6.77722619e-05
5.20600,-6.74550136e-05
5.20800,-6.71392466e-05
5.21000,-6.68249538e-05
5.21200,-6.65121286e-05
5.21400,-6.62007640e-05
5.21600,-6.58908532e-05
5.21800,-6.55823896e-05
5.22000,-6.52753662e-05
5.22200,-6.49697766e-05
5.22400,-6.46656139e-05
5.22600,-6.43628715e-05
5.22800,-6.40615428e-05
5.23000,-6.37616213e-05
5.23200,-6.34631003e-05
5.23400,-6.31659735e-05
5.23600,-6.28702341e-05
5.23800,-6.25758760e-05
5.24000,-6.22828924e-05
5.24200,-6.19912772e-05
5.24400,-6.17010239e-05
5.24600,-6.14121262e-05
5.24800,-6.11245777e-05
5.25000,-6.08383722e-05
5.25200,-6.05535035e-05
5.25400,-6.02699652e-05
5.25600,-5.99877513e-05
5.25800,-5.97068555e-05
5.26000,-5.94272717e-05
5.26200,-5.91489938e-05
5.26400,-5.88720157e-05
5.26600,-5.85963314e-05
5.26800,-5.83219348e-05
5.27000,-5.80488200e-05
5.27200,-5.77769809e-05
5.27400,-5.75064117e-05
5.27600,-5.72371064e-05
5.27800,-5.69690591e-05
5.28000,-5.67022640e-05
5.28200,-5.64367152e-05
5.28400,-5.61724070e-05
5.28600,-5.59093335e-05
5.28800,-5.56474891e-05
5.29000,-5.53868679e-05
5.29200,-5.51274643e-05
5.29400,-5.48692726e-05
5.29600,-5.46122872e-05
5.29800,-5.43565025e-05
5.30000,-5.41019128e-05
5.30200,-5.38485126e-05
5.30400,-5.35962964e-05
5.30600,-5.33452586e-05
5.30800,-5.30953937e-05
5.31000,-5.28466964e-05
5.31200,-5.25991610e-05
5.31400,-5.23527824e-05
5.31600,-5.21075549e-05
5.31800,-5.18634733e-05
5.32000,-5.16205323e-05
5.32200,-5.13787265e-05
5.32400,-5.11380507e-05
5.32600,-5.08984995e-05
5.32800,-5.06600677e-05
5.33000,-5.04227502e-05
5.33200,-5.01865417e-05
5.33400,-4.99514371e-05
5.33600,-4.97174312e-05
5.33800,-4.94845189e-05
5.34000,-4.92526950e-05
5.34200,-4.90219547e-05
5.34400,-4.87922926e-05
5.34600,-4.85637040e-05
5.34800,-4.83361837e-05
5.35000,-4.81097268e-05
5.35200,-4.78843283e-05
5.35400,-4.76599833e-05
5.35600,-4.74366869e-05
5.35800,-4.72144341e-05
5.36000,-4.69932202e-05
5.36200,-4.67730403e-05
5.36400,-4.65538896e-05
5.36600,-4.63357632e-05
5.36800,-4.61186564e-05
5.37000,-4.59025645e-05
5.37200,-4.56874827e-05
5.37400,-4.54734063e-05
5.37600,-4.52603306e-05
5.37800,-4.50482510e-05
5.38000,-4.48371627e-05
5.38200,-4.46270613e-05
5.38400,-4.44179421e-05
5.38600,-4.42098005e-05
5.38800,-4.40026319e-05
5.39000,-4.37964319e-05
5.39200,-4.35911959e-05
5.39400,-4.33869193e-05
5.39600,-4.31835979e-05
5.39800,-4.29812270e-05
5.40000,-4.27798023e-05
5.40200,-4.25793193e-05
5.40400,-4.23797736e-05
5.40600,-4.21811610e-05
5.40800,-4.19834770e-05
5.41000,-4.17867173e-05
5.41200,-4.15908776e-05
5.41400,-4.13959536e-05
5.41600,-4.12019410e-05
5.41800,-4.10088356e-05
5.42000,-4.08166332e-05
5.42200,-4.06253295e-05
5.42400,-4.04349204e-05
5.42600,-4.02454017e-05
5.42800,-4.00567692e-05
5.43000,-3.98690188e-05
5.43200,-3.96821464e-05
5.43400,-3.94961479e-05
5.43600,-3.93110192e-05
5.43800,-3.91267562e-05
5.44000,-3.89433550e-05
5.44200,-3.87608115e-05
5.44400,-3.85791217e-05
5.44600,-3.83982816e-05
5.44800,-3.82182873e-05
5.45000,-3.80391348e-05
5.45200,-3.78608202e-05
5.45400,-3.76833396e-05
5.45600,-3.75066890e-05
5.45800,-3.73308647e-05
5.46000,-3.71558628e-05
5.46200,-3.69816793e-05
5.46400,-3.68083106e-05
5.46600,-3.66357528e-05
5.46800,-3.64640022e-05
5.47000,-3.62930549e-05
5.47200,-3.61229072e-05
5.47400,-3.59535554e-05
5.47600,-3.57849958e-05
5.47800,-3.56172247e-05
5.48000,-3.54502384e-05
5.48200,-3.52840332e-05
5.48400,-3.51186055e-05
5.48600,-3.49539517e-05
5.48800,-3.47900681e-05
5.49000,-3.46269512e-05
5.49200,-3.44645974e-05
5.49400,-3.43030032e-05
5.49600,-3.41421649e-05
5.49800,-3.39820791e-05
5.50000,-3.38227422e-05
5.50200,-3.36641508e-05
5.50400,-3.35063013e-05
5.50600,-3.33491904e-05
5.50800,-3.31928145e-05
5.51000,-3.30371703e-05
5.51200,-3.28822543e-05
5.51400,-3.27280631e-05
5.51600,-3.25745933e-05
5.51800,-3.24218417e-05
5.52000,-3.22698047e-05
5.52200,-3.21184792e-05
5.52400,-3.19678617e-05
5.52600,-3.18179490e-05
5.52800,-3.16687378e-05
5.53000,-3.15202248e-05
5.53200,-3.13724067e-05
5.53400,-3.12252803e-05
5.53600,-3.10788424e-05
5.53800,-3.09330898e-05
5.54000,-3.07880192e-05
5.54200,-3.06436275e-05
5.54400,-3.04999115e-05
5.54600,-3.03568681e-05
5.54800,-3.02144940e-05
5.55000,-3.00727863e-05
5.55200,-2.99317418e-05
5.55400,-2.97913573e-05
5.55600,-2.96516299e-05
5.55800,-2.95125564e-05
5.56000,-2.93741338e-05
5.56200,-2.92363590e-05
5.56400,-2.90992291e-05
5.56600,-2.89627410e-05
5.56800,-2.88268917e-05
5.57000,-2.86916782e-05
5.57200,-2.85570976e-05
5.57400,-2.84231469e-05
5.57600,-2.82898232e-05
5.57800,-2.81571236e-05
5.58000,-2.80250450e-05
5.58200,-2.78935847e-05
5.58400,-2.77627398e-05
5.58600,-2.76325073e-05
5.58800,-2.75028845e-05
5.59000,-2.73738684e-05
5.59200,-2.72454562e-05
5.59400,-2.71176452e-05
5.59600,-2.69904324e-05
5.59800,-2.68638152e-05
5.60000,-2.67377908e-05
5.60200,-2.66123562e-05
5.60400,-2.64875090e-05
