r_bohr,u_c
3.74200,-6.31610017e-03
3.74400,-6.29179991e-03
3.74600,-6.26759240e-03
3.74800,-6.24347729e-03
3.75000,-6.21945423e-03
3.75200,-6.19552288e-03
3.75400,-6.17168289e-03
3.75600,-6.14793391e-03
3.75800,-6.12427560e-03
3.76000,-6.10070762e-03
3.76200,-6.07722962e-03
3.76400,-6.05384127e-03
3.76600,-6.03054222e-03
3.76800,-6.00733215e-03
3.77000,-5.98421071e-03
3.77200,-5.96117757e-03
3.77400,-5.93823239e-03
3.77600,-5.91537484e-03
3.77800,-5.89260460e-03
3.78000,-5.86992133e-03
3.78200,-5.84732470e-03
3.78400,-5.82481438e-03
3.78600,-5.80239005e-03
3.78800,-5.78005139e-03
3.79000,-5.75779807e-03
3.79200,-5.73562976e-03
3.79400,-5.71354615e-03
3.79600,-5.69154691e-03
3.79800,-5.66963174e-03
3.80000,-5.64780030e-03
3.80200,-5.62605228e-03
3.80400,-5.60438736e-03
3.80600,-5.58280524e-03
3.80800,-5.56130560e-03
3.81000,-5.53988813e-03
3.81200,-5.51855251e-03
3.81400,-5.49729843e-03
3.81600,-5.47612560e-03
3.81800,-5.45503369e-03
3.82000,-5.43402241e-03
3.82200,-5.41309145e-03
3.82400,-5.39224051e-03
3.82600,-5.37146927e-03
3.82800,-5.35077745e-03
3.83000,-5.33016474e-03
3.83200,-5.30963083e-03
3.83400,-5.28917544e-03
3.83600,-5.26879827e-03
3.83800,-5.24849901e-03
3.84000,-5.22827738e-03
3.84200,-5.20813308e-03
3.84400,-5.18806581e-03
3.84600,-5.16807529e-03
3.84800,-5.14816123e-03
3.85000,-5.12832333e-03
3.85200,-5.10856131e-03
3.85400,-5.08887488e-03
3.85600,-5.06926375e-03
3.85800,-5.04972764e-03
3.86000,-5.03026627e-03
3.86200,-5.01087935e-03
3.86400,-4.99156659e-03
3.86600,-4.97232773e-03
3.86800,-4.95316247e-03
3.87000,-4.93407054e-03
3.87200,-4.91505166e-03
3.87400,-4.89610556e-03
3.87600,-4.87723195e-03
3.87800,-4.85843057e-03
3.88000,-4.83970114e-03
3.88200,-4.82104339e-03
3.88400,-4.80245705e-03
3.88600,-4.78394184e-03
3.88800,-4.76549749e-03
3.89000,-4.74712375e-03
3.89200,-4.72882033e-03
3.89400,-4.71058697e-03
3.89600,-4.69242342e-03
3.89800,-4.67432939e-03
3.90000,-4.65630464e-03
3.90200,-4.63834889e-03
3.90400,-4.62046188e-03
3.90600,-4.60264336e-03
3.90800,-4.58489307e-03
3.91000,-4.56721074e-03
3.91200,-4.54959612e-03
3.91400,-4.53204894e-03
3.91600,-4.51456897e-03
3.91800,-4.49715593e-03
3.92000,-4.47980958e-03
3.92200,-4.46252967e-03
3.92400,-4.44531593e-03
3.92600,-4.42816813e-03
3.92800,-4.41108600e-03
3.93000,-4.39406931e-03
3.93200,-4.37711780e-03
3.93400,-4.36023122e-03
3.93600,-4.34340934e-03
3.93800,-4.32665189e-03
3.94000,-4.30995865e-03
3.94200,-4.29332936e-03
3.94400,-4.27676378e-03
3.94600,-4.26026167e-03
3.94800,-4.24382280e-03
3.95000,-4.22744691e-03
3.95200,-4.21113377e-03
3.95400,-4.19488314e-03
3.95600,-4.17869479e-03
3.95800,-4.16256848e-03
3.96000,-4.14650397e-03
3.96200,-4.13050103e-03
3.96400,-4.11455942e-03
3.96600,-4.09867891e-03
3.96800,-4.08285928e-03
3.97000,-4.06710028e-03
3.97200,-4.05140169e-03
3.97400,-4.03576327e-03
3.97600,-4.02018481e-03
3.97800,-4.00466607e-03
3.98000,-3.98920682e-03
3.98200,-3.97380685e-03
3.98400,-3.95846591e-03
3.98600,-3.94318380e-03
3.98800,-3.92796028e-03
3.99000,-3.91279514e-03
3.99200,-3.89768815e-03
3.99400,-3.88263909e-03
3.99600,-3.86764773e-03
3.99800,-3.85271387e-03
4.00000,-3.83783729e-03
4.00200,-3.82301775e-03
4.00400,-3.80825506e-03
4.00600,-3.79354899e-03
4.00800,-3.77889932e-03
4.01000,-3.76430585e-03
4.01200,-3.74976835e-03
4.01400,-3.73528662e-03
4.01600,-3.72086045e-03
4.01800,-3.70648961e-03
4.02000,-3.69217391e-03
4.02200,-3.67791313e-03
4.02400,-3.66370707e-03
4.02600,-3.64955551e-03
4.02800,-3.63545825e-03
4.03000,-3.62141508e-03
4.03200,-3.60742580e-03
4.03400,-3.59349020e-03
4.03600,-3.57960807e-03
4.03800,-3.56577922e-03
4.04000,-3.55200344e-03
4.04200,-3.53828053e-03
4.04400,-3.52461028e-03
4.04600,-3.51099250e-03
4.04800,-3.49742700e-03
4.05000,-3.48391355e-03
4.05200,-3.47045198e-03
4.05400,-3.45704209e-03
4.05600,-3.44368367e-03
4.05800,-3.43037653e-03
4.06000,-3.41712048e-03
4.06200,-3.40391531e-03
4.06400,-3.39076085e-03
4.06600,-3.37765689e-03
4.06800,-3.36460324e-03
4.07000,-3.35159971e-03
4.07200,-3.33864611e-03
4.07400,-3.32574226e-03
4.07600,-3.31288795e-03
4.07800,-3.30008300e-03
4.08000,-3.28732723e-03
4.08200,-3.27462044e-03
4.08400,-3.26196246e-03
4.08600,-3.24935309e-03
4.08800,-3.23679214e-03
4.09000,-3.22427945e-03
4.09200,-3.21181481e-03
4.09400,-3.19939805e-03
4.09600,-3.18702899e-03
4.09800,-3.17470744e-03
4.10000,-3.16243322e-03
4.10200,-3.15020616e-03
4.10400,-3.13802606e-03
4.10600,-3.12589277e-03
4.10800,-3.11380609e-03
4.11000,-3.10176584e-03
4.11200,-3.08977186e-03
4.11400,-3.07782396e-03
4.11600,-3.06592197e-03
4.11800,-3.05406572e-03
4.12000,-3.04225502e-03
4.12200,-3.03048971e-03
4.12400,-3.01876962e-03
4.12600,-3.00709456e-03
4.12800,-2.99546438e-03
4.13000,-2.98387889e-03
4.13200,-2.97233793e-03
4.13400,-2.96084133e-03
4.13600,-2.94938892e-03
4.13800,-2.93798053e-03
4.14000,-2.92661599e-03
4.14200,-2.91529514e-03
4.14400,-2.90401781e-03
4.14600,-2.89278383e-03
4.14800,-2.88159304e-03
4.15000,-2.87044527e-03
4.15200,-2.85934036e-03
4.15400,-2.84827814e-03
4.15600,-2.83725846e-03
4.15800,-2.82628115e-03
4.16000,-2.81534605e-03
4.16200,-2.80445299e-03
4.16400,-2.79360183e-03
4.16600,-2.78279239e-03
4.16800,-2.77202452e-03
4.17000,-2.76129806e-03
4.17200,-2.75061285e-03
4.17400,-2.73996874e-03
4.17600,-2.72936556e-03
4.17800,-2.71880317e-03
4.18000,-2.70828140e-03
4.18200,-2.69780010e-03
4.18400,-2.68735912e-03
4.18600,-2.67695830e-03
4.18800,-2.66659749e-03
4.19000,-2.65627654e-03
4.19200,-2.64599530e-03
4.19400,-2.63575360e-03
4.19600,-2.62555131e-03
4.19800,-2.61538827e-03
4.20000,-2.60526434e-03
4.20200,-2.59517935e-03
4.20400,-2.58513317e-03
4.20600,-2.57512564e-03
4.20800,-2.56515663e-03
4.21000,-2.55522597e-03
4.21200,-2.54533353e-03
4.21400,-2.53547916e-03
4.21600,-2.52566271e-03
4.21800,-2.51588404e-03
4.22000,-2.50614301e-03
4.22200,-2.49643946e-03
4.22400,-2.48677326e-03
4.22600,-2.47714427e-03
4.22800,-2.46755234e-03
4.23000,-2.45799733e-03
4.23200,-2.44847911e-03
4.23400,-2.43899752e-03
4.23600,-2.42955243e-03
4.23800,-2.42014370e-03
4.24000,-2.41077119e-03
4.24200,-2.40143477e-03
4.24400,-2.39213429e-03
4.24600,-2.38286962e-03
4.24800,-2.37364062e-03
4.25000,-2.36444716e-03
4.25200,-2.35528909e-03
4.25400,-2.34616629e-03
4.25600,-2.33707861e-03
4.25800,-2.32802594e-03
4.26000,-2.31900812e-03
4.26200,-2.31002503e-03
4.26400,-2.30107653e-03
4.26600,-2.29216250e-03
4.26800,-2.28328280e-03
4.27000,-2.27443730e-03
4.27200,-2.26562586e-03
4.27400,-2.25684837e-03
4.27600,-2.24810468e-03
4.27800,-2.23939468e-03
4.28000,-2.23071823e-03
4.28200,-2.22207520e-03
4.28400,-2.21346546e-03
4.28600,-2.20488889e-03
4.28800,-2.19634536e-03
4.29000,-2.18783475e-03
4.29200,-2.17935693e-03
4.29400,-2.17091176e-03
4.29600,-2.16249914e-03
4.29800,-2.15411893e-03
4.30000,-2.14577101e-03
4.30200,-2.13745526e-03
4.30400,-2.12917155e-03
4.30600,-2.12091977e-03
4.30800,-2.11269978e-03
4.31000,-2.10451146e-03
4.31200,-2.09635471e-03
4.31400,-2.08822939e-03
4.31600,-2.08013538e-03
4.31800,-2.07207257e-03
4.32000,-2.06404083e-03
4.32200,-2.05604005e-03
4.32400,-2.04807011e-03
4.32600,-2.04013090e-03
4.32800,-2.03222228e-03
4.33000,-2.02434415e-03
4.33200,-2.01649639e-03
4.33400,-2.00867888e-03
4.33600,-2.00089150e-03
4.33800,-1.99313415e-03
4.34000,-1.98540671e-03
4.34200,-1.97770906e-03
4.34400,-1.97004109e-03
4.34600,-1.96240268e-03
4.34800,-1.95479372e-03
4.35000,-1.94721411e-03
4.35200,-1.93966371e-03
4.35400,-1.93214244e-03
4.35600,-1.92465016e-03
4.35800,-1.91718678e-03
4.36000,-1.90975218e-03
4.36200,-1.90234625e-03
4.36400,-1.89496889e-03
4.36600,-1.88761997e-03
4.36800,-1.88029940e-03
4.37000,-1.87300706e-03
4.37200,-1.86574285e-03
4.37400,-1.85850666e-03
4.37600,-1.85129838e-03
4.37800,-1.84411790e-03
4.38000,-1.83696513e-03
4.38200,-1.82983994e-03
4.38400,-1.82274224e-03
4.38600,-1.81567192e-03
4.38800,-1.80862888e-03
4.39000,-1.80161301e-03
4.39200,-1.79462420e-03
4.39400,-1.78766236e-03
4.39600,-1.78072739e-03
4.39800,-1.77381916e-03
4.40000,-1.76693760e-03
4.40200,-1.76008258e-03
4.40400,-1.75325402e-03
4.40600,-1.74645181e-03
4.40800,-1.73967584e-03
4.41000,-1.73292603e-03
4.41200,-1.72620226e-03
4.41400,-1.71950444e-03
4.41600,-1.71283247e-03
4.41800,-1.70618625e-03
4.42000,-1.69956568e-03
4.42200,-1.69297066e-03
4.42400,-1.68640110e-03
4.42600,-1.67985690e-03
4.42800,-1.67333795e-03
4.43000,-1.66684417e-03
4.43200,-1.66037545e-03
4.43400,-1.65393171e-03
4.43600,-1.64751284e-03
4.43800,-1.64111875e-03
4.44000,-1.63474934e-03
4.44200,-1.62840452e-03
4.44400,-1.62208420e-03
4.44600,-1.61578828e-03
4.44800,-1.60951667e-03
4.45000,-1.60326927e-03
4.45200,-1.59704600e-03
4.45400,-1.59084675e-03
4.45600,-1.58467145e-03
4.45800,-1.57851998e-03
4.46000,-1.57239227e-03
4.46200,-1.56628823e-03
4.46400,-1.56020775e-03
4.46600,-1.55415076e-03
4.46800,-1.54811716e-03
4.47000,-1.54210686e-03
4.47200,-1.53611978e-03
4.47400,-1.53015581e-03
4.47600,-1.52421488e-03
4.47800,-1.51829690e-03
4.48000,-1.51240178e-03
4.48200,-1.50652942e-03
4.48400,-1.50067975e-03
4.48600,-1.49485268e-03
4.48800,-1.48904812e-03
4.49000,-1.48326598e-03
4.49200,-1.47750617e-03
4.49400,-1.47176862e-03
4.49600,-1.46605323e-03
4.49800,-1.46035992e-03
4.50000,-1.45468861e-03
4.50200,-1.44903922e-03
4.50400,-1.44341165e-03
4.50600,-1.43780582e-03
4.50800,-1.43222165e-03
4.51000,-1.42665906e-03
4.51200,-1.42111797e-03
4.51400,-1.41559828e-03
4.51600,-1.41009993e-03
4.51800,-1.40462282e-03
4.52000,-1.39916688e-03
4.52200,-1.39373203e-03
4.52400,-1.38831817e-03
4.52600,-1.38292525e-03
4.52800,-1.37755316e-03
4.53000,-1.37220184e-03
4.53200,-1.36687120e-03
4.53400,-1.36156116e-03
4.53600,-1.35627165e-03
4.53800,-1.35100259e-03
4.54000,-1.34575389e-03
4.54200,-1.34052548e-03
4.54400,-1.33531728e-03
4.54600,-1.33012922e-03
4.54800,-1.32496121e-03
4.55000,-1.31981318e-03
4.55200,-1.31468505e-03
4.55400,-1.30957675e-03
4.55600,-1.30448820e-03
4.55800,-1.29941932e-03
4.56000,-1.29437005e-03
4.56200,-1.28934029e-03
4.56400,-1.28432998e-03
4.56600,-1.27933905e-03
4.56800,-1.27436741e-03
4.57000,-1.26941500e-03
4.57200,-1.26448174e-03
4.57400,-1.25956756e-03
4.57600,-1.25467238e-03
4.57800,-1.24979613e-03
4.58000,-1.24493874e-03
4.58200,-1.24010013e-03
4.58400,-1.23528024e-03
4.58600,-1.23047899e-03
4.58800,-1.22569631e-03
4.59000,-1.22093213e-03
4.59200,-1.21618637e-03
4.59400,-1.21145898e-03
4.59600,-1.20674986e-03
4.59800,-1.20205897e-03
4.60000,-1.19738622e-03
4.60200,-1.19273154e-03
4.60400,-1.18809487e-03
4.60600,-1.18347614e-03
4.60800,-1.17887528e-03
4.61000,-1.17429222e-03
4.61200,-1.16972689e-03
4.61400,-1.16517922e-03
4.61600,-1.16064914e-03
4.61800,-1.15613659e-03
4.62000,-1.15164151e-03
4.62200,-1.14716381e-03
4.62400,-1.14270344e-03
4.62600,-1.13826034e-03
4.62800,-1.13383442e-03
4.63000,-1.12942563e-03
4.63200,-1.12503390e-03
4.63400,-1.12065917e-03
4.63600,-1.11630136e-03
4.63800,-1.11196043e-03
4.64000,-1.10763629e-03
4.64200,-1.10332888e-03
4.64400,-1.09903815e-03
4.64600,-1.09476403e-03
4.64800,-1.09050644e-03
4.65000,-1.08626534e-03
4.65200,-1.08204065e-03
4.65400,-1.07783232e-03
4.65600,-1.07364027e-03
4.65800,-1.06946445e-03
4.66000,-1.06530480e-03
4.66200,-1.06116125e-03
4.66400,-1.05703374e-03
4.66600,-1.05292221e-03
4.66800,-1.04882659e-03
4.67000,-1.04474683e-03
4.67200,-1.04068287e-03
4.67400,-1.03663464e-03
4.67600,-1.03260208e-03
4.67800,-1.02858514e-03
4.68000,-1.02458375e-03
4.68200,-1.02059786e-03
4.68400,-1.01662739e-03
4.68600,-1.01267231e-03
4.68800,-1.00873253e-03
4.69000,-1.00480802e-03
4.69200,-1.00089870e-03
4.69400,-9.97004518e-04
4.69600,-9.93125419e-04
4.69800,-9.89261342e-04
4.70000,-9.85412231e-04
4.70200,-9.81578026e-04
4.70400,-9.77758671e-04
4.70600,-9.73954108e-04
4.70800,-9.70164282e-04
4.71000,-9.66389134e-04
4.71200,-9.62628608e-04
4.71400,-9.58882649e-04
4.71600,-9.55151199e-04
4.71800,-9.51434204e-04
4.72000,-9.47731607e-04
4.72200,-9.44043353e-04
4.72400,-9.40369387e-04
4.72600,-9.36709653e-04
4.72800,-9.33064097e-04
4.73000,-9.29432665e-04
4.73200,-9.25815301e-04
4.73400,-9.22211952e-04
4.73600,-9.18622564e-04
4.73800,-9.15047083e-04
4.74000,-9.11485455e-04
4.74200,-9.07937627e-04
4.74400,-9.04403546e-04
4.74600,-9.00883158e-04
4.74800,-8.97376412e-04
4.75000,-8.93883254e-04
4.75200,-8.90403633e-04
4.75400,-8.86937495e-04
4.75600,-8.83484790e-04
4.75800,-8.80045465e-04
4.76000,-8.76619468e-04
4.76200,-8.73206749e-04
4.76400,-8.69807257e-04
4.76600,-8.66420939e-04
4.76800,-8.63047746e-04
4.77000,-8.59687627e-04
4.77200,-8.56340531e-04
4.77400,-8.53006409e-04
4.77600,-8.49685210e-04
4.77800,-8.46376885e-04
4.78000,-8.43081383e-04
4.78200,-8.39798656e-04
4.78400,-8.36528654e-04
4.78600,-8.33271328e-04
4.78800,-8.30026630e-04
4.79000,-8.26794510e-04
4.79200,-8.23574920e-04
4.79400,-8.20367812e-04
4.79600,-8.17173138e-04
4.79800,-8.13990850e-04
4.80000,-8.10820899e-04
4.80200,-8.07663239e-04
4.80400,-8.04517822e-04
4.80600,-8.01384601e-04
4.80800,-7.98263529e-04
4.81000,-7.95154559e-04
4.81200,-7.92057644e-04
4.81400,-7.88972738e-04
4.81600,-7.85899794e-04
4.81800,-7.82838767e-04
4.82000,-7.79789610e-04
4.82200,-7.76752278e-04
4.82400,-7.73726725e-04
4.82600,-7.70712905e-04
4.82800,-7.67710774e-04
4.83000,-7.64720286e-04
4.83200,-7.61741396e-04
4.83400,-7.58774060e-04
4.83600,-7.55818233e-04
4.83800,-7.52873871e-04
4.84000,-7.49940929e-04
4.84200,-7.47019364e-04
4.84400,-7.44109131e-04
4.84600,-7.41210186e-04
4.84800,-7.38322487e-04
4.85000,-7.35445990e-04
4.85200,-7.32580652e-04
4.85400,-7.29726429e-04
4.85600,-7.26883278e-04
4.85800,-7.24051158e-04
4.86000,-7.21230025e-04
4.86200,-7.18419837e-04
4.86400,-7.15620551e-04
4.86600,-7.12832127e-04
4.86800,-7.10054521e-04
4.87000,-7.07287692e-04
4.87200,-7.04531598e-04
4.87400,-7.01786199e-04
4.87600,-6.99051452e-04
4.87800,-6.96327317e-04
4.88000,-6.93613752e-04
4.88200,-6.90910718e-04
4.88400,-6.88218172e-04
4.88600,-6.85536076e-04
4.88800,-6.82864387e-04
4.89000,-6.80203067e-04
4.89200,-6.77552075e-04
4.89400,-6.74911371e-04
4.89600,-6.72280916e-04
4.89800,-6.69660670e-04
4.90000,-6.67050594e-04
4.90200,-6.64450648e-04
4.90400,-6.61860793e-04
4.90600,-6.59280990e-04
4.90800,-6.56711201e-04
4.91000,-6.54151387e-04
4.91200,-6.51601508e-04
4.91400,-6.49061528e-04
4.91600,-6.46531408e-04
4.91800,-6.44011109e-04
4.92000,-6.41500594e-04
4.92200,-6.38999825e-04
4.92400,-6.36508764e-04
4.92600,-6.34027373e-04
4.92800,-6.31555617e-04
4.93000,-6.29093456e-04
4.93200,-6.26640855e-04
4.93400,-6.24197776e-04
4.93600,-6.21764182e-04
4.93800,-6.19340037e-04
4.94000,-6.16925305e-04
4.94200,-6.14519948e-04
4.94400,-6.12123931e-04
4.94600,-6.09737218e-04
4.94800,-6.07359773e-04
4.95000,-6.04991559e-04
4.95200,-6.02632542e-04
4.95400,-6.00282686e-04
4.95600,-5.97941954e-04
4.95800,-5.95610313e-04
4.96000,-5.93287727e-04
4.96200,-5.90974161e-04
4.96400,-5.88669580e-04
4.96600,-5.86373950e-04
4.96800,-5.84087235e-04
4.97000,-5.81809402e-04
4.97200,-5.79540415e-04
4.97400,-5.77280242e-04
4.97600,-5.75028847e-04
4.97800,-5.72786198e-04
4.98000,-5.70552259e-04
4.98200,-5.68326998e-04
4.98400,-5.66110380e-04
4.98600,-5.63902374e-04
4.98800,-5.61702944e-04
4.99000,-5.59512058e-04
4.99200,-5.57329684e-04
4.99400,-5.55155787e-04
4.99600,-5.52990336e-04
4.99800,-5.50833298e-04
5.00000,-5.48684640e-04
5.00200,-5.46544329e-04
5.00400,-5.44412334e-04
5.00600,-5.42288623e-04
5.00800,-5.40173163e-04
5.01000,-5.38065922e-04
5.01200,-5.35966869e-04
5.01400,-5.33875972e-04
5.01600,-5.31793199e-04
5.01800,-5.29718520e-04
5.02000,-5.27651902e-04
5.02200,-5.25593315e-04
5.02400,-5.23542728e-04
5.02600,-5.21500109e-04
5.02800,-5.19465428e-04
5.03000,-5.17438654e-04
5.03200,-5.15419757e-04
5.03400,-5.13408706e-04
5.03600,-5.11405470e-04
5.03800,-5.09410020e-04
5.04000,-5.07422325e-04
5.04200,-5.05442356e-04
5.04400,-5.03470083e-04
5.04600,-5.01505475e-04
5.04800,-4.99548503e-04
5.05000,-4.97599138e-04
5.05200,-4.95657350e-04
5.05400,-4.93723109e-04
5.05600,-4.91796388e-04
5.05800,-4.89877156e-04
5.06000,-4.87965384e-04
5.06200,-4.86061045e-04
5.06400,-4.84164108e-04
5.06600,-4.82274546e-04
5.06800,-4.80392329e-04
5.07000,-4.78517430e-04
5.07200,-4.76649820e-04
5.07400,-4.74789471e-04
5.07600,-4.72936355e-04
5.07800,-4.71090443e-04
5.08000,-4.69251709e-04
5.08200,-4.67420123e-04
5.08400,-4.65595659e-04
5.08600,-4.63778289e-04
5.08800,-4.61967986e-04
5.09000,-4.60164721e-04
5.09200,-4.58368469e-04
5.09400,-4.56579201e-04
5.09600,-4.54796891e-04
5.09800,-4.53021512e-04
5.10000,-4.51253037e-04
5.10200,-4.49491439e-04
5.10400,-4.47736691e-04
5.10600,-4.45988768e-04
5.10800,-4.44247643e-04
5.11000,-4.42513289e-04
5.11200,-4.40785680e-04
5.11400,-4.39064790e-04
5.11600,-4.37350594e-04
5.11800,-4.35643064e-04
5.12000,-4.33942176e-04
5.12200,-4.32247903e-04
5.12400,-4.30560221e-04
5.12600,-4.28879103e-04
5.12800,-4.27204524e-04
5.13000,-4.25536459e-04
5.13200,-4.23874883e-04
5.13400,-4.22219770e-04
5.13600,-4.20571095e-04
5.13800,-4.18928834e-04
5.14000,-4.17292962e-04
5.14200,-4.15663453e-04
5.14400,-4.14040284e-04
5.14600,-4.12423430e-04
5.14800,-4.10812866e-04
5.15000,-4.09208567e-04
5.15200,-4.07610511e-04
5.15400,-4.06018672e-04
5.15600,-4.04433026e-04
5.15800,-4.02853550e-04
5.16000,-4.01280219e-04
5.16200,-3.99713010e-04
5.16400,-3.98151899e-04
5.16600,-3.96596863e-04
5.16800,-3.95047877e-04
5.17000,-3.93504919e-04
5.17200,-3.91967965e-04
5.17400,-3.90436992e-04
5.17600,-3.88911976e-04
5.17800,-3.87392895e-04
5.18000,-3.85879726e-04
5.18200,-3.84372445e-04
5.18400,-3.82871030e-04
5.18600,-3.81375459e-04
5.18800,-3.79885708e-04
5.19000,-3.78401755e-04
5.19200,-3.76923577e-04
5.19400,-3.75451153e-04
5.19600,-3.73984459e-04
5.19800,-3.72523474e-04
5.20000,-3.71068176e-04
5.20200,-3.69618542e-04
5.20400,-3.68174550e-04
5.20600,-3.66736180e-04
5.20800,-3.65303408e-04
5.21000,-3.63876213e-04
5.21200,-3.62454574e-04
5.21400,-3.61038469e-04
5.21600,-3.59627877e-04
5.21800,-3.58222776e-04
5.22000,-3.56823145e-04
5.22200,-3.55428963e-04
5.22400,-3.54040208e-04
5.22600,-3.52656860e-04
5.22800,-3.51278898e-04
5.23000,-3.49906300e-04
5.23200,-3.48539047e-04
5.23400,-3.47177116e-04
5.23600,-3.45820489e-04
5.23800,-3.44469143e-04
5.24000,-3.43123060e-04
5.24200,-3.41782217e-04
5.24400,-3.40446595e-04
5.24600,-3.39116174e-04
5.24800,-3.37790934e-04
5.25000,-3.36470853e-04
5.25200,-3.35155914e-04
5.25400,-3.33846095e-04
5.25600,-3.32541376e-04
5.25800,-3.31241738e-04
5.26000,-3.29947162e-04
5.26200,-3.28657627e-04
5.26400,-3.27373114e-04
5.26600,-3.26093603e-04
5.26800,-3.24819076e-04
5.27000,-3.23549512e-04
5.27200,-3.22284893e-04
5.27400,-3.21025200e-04
5.27600,-3.19770413e-04
5.27800,-3.18520512e-04
5.28000,-3.17275481e-04
5.28200,-3.16035298e-04
5.28400,-3.14799947e-04
5.28600,-3.13569407e-04
5.28800,-3.12343660e-04
5.29000,-3.11122688e-04
5.29200,-3.09906473e-04
5.29400,-3.08694994e-04
5.29600,-3.07488235e-04
5.29800,-3.06286178e-04
5.30000,-3.05088802e-04
5.30200,-3.03896092e-04
5.30400,-3.02708028e-04
5.30600,-3.01524592e-04
5.30800,-3.00345767e-04
5.31000,-2.99171535e-04
5.31200,-2.98001877e-04
5.31400,-2.96836777e-04
5.31600,-2.95676215e-04
5.31800,-2.94520176e-04
5.32000,-2.93368641e-04
5.32200,-2.92221593e-04
5.32400,-2.91079014e-04
5.32600,-2.89940887e-04
5.32800,-2.88807194e-04
5.33000,-2.87677920e-04
5.33200,-2.86553045e-04
5.33400,-2.85432554e-04
5.33600,-2.84316430e-04
5.33800,-2.83204654e-04
5.34000,-2.82097212e-04
5.34200,-2.80994084e-04
5.34400,-2.79895256e-04
5.34600,-2.78800710e-04
5.34800,-2.77710430e-04
5.35000,-2.76624399e-04
5.35200,-2.75542600e-04
5.35400,-2.74465018e-04
5.35600,-2.73391635e-04
5.35800,-2.72322436e-04
5.36000,-2.71257404e-04
5.36200,-2.70196523e-04
5.36400,-2.69139777e-04
5.36600,-2.68087150e-04
5.36800,-2.67038626e-04
5.37000,-2.65994189e-04
5.37200,-2.64953823e-04
5.37400,-2.63917513e-04
5.37600,-2.62885242e-04
5.37800,-2.61856995e-04
5.38000,-2.60832756e-04
5.38200,-2.59812511e-04
5.38400,-2.58796242e-04
5.38600,-2.57783935e-04
5.38800,-2.56775575e-04
5.39000,-2.55771145e-04
5.39200,-2.54770632e-04
5.39400,-2.53774019e-04
5.39600,-2.52781291e-04
5.39800,-2.51792435e-04
5.40000,-2.50807433e-04
5.40200,-2.49826272e-04
5.40400,-2.48848936e-04
5.40600,-2.47875411e-04
5.40800,-2.46905682e-04
5.41000,-2.45939734e-04
5.41200,-2.44977552e-04
5.41400,-2.44019122e-04
5.41600,-2.43064429e-04
5.41800,-2.42113459e-04
5.42000,-2.41166198e-04
5.42200,-2.40222630e-04
5.42400,-2.39282742e-04
5.42600,-2.38346518e-04
5.42800,-2.37413946e-04
5.43000,-2.36485011e-04
5.43200,-2.35559698e-04
5.43400,-2.34637994e-04
5.43600,-2.33719885e-04
5.43800,-2.32805356e-04
5.44000,-2.31894394e-04
5.44200,-2.30986984e-04
5.44400,-2.30083114e-04
5.44600,-2.29182769e-04
5.44800,-2.28285936e-04
5.45000,-2.27392601e-04
5.45200,-2.26502750e-04
5.45400,-2.25616370e-04
5.45600,-2.24733447e-04
5.45800,-2.23853969e-04
5.46000,-2.22977920e-04
5.46200,-2.22105289e-04
5.46400,-2.21236062e-04
5.46600,-2.20370226e-04
5.46800,-2.19507768e-04
5.47000,-2.18648673e-04
5.47200,-2.17792930e-04
5.47400,-2.16940526e-04
5.47600,-2.16091447e-04
5.47800,-2.15245680e-04
5.48000,-2.14403213e-04
5.48200,-2.13564032e-04
5.48400,-2.12728126e-04
5.48600,-2.11895481e-04
5.48800,-2.11066084e-04
5.49000,-2.10239924e-04
5.49200,-2.09416986e-04
5.49400,-2.08597260e-04
5.49600,-2.07780732e-04
5.49800,-2.06967390e-04
5.50000,-2.06157221e-04
5.50200,-2.05350214e-04
5.50400,-2.04546356e-04
5.50600,-2.03745634e-04
5.50800,-2.02948037e-04
5.51000,-2.02153552e-04
5.51200,-2.01362168e-04
5.51400,-2.00573872e-04
5.51600,-1.99788652e-04
5.51800,-1.99006496e-04
5.52000,-1.98227392e-04
5.52200,-1.97451330e-04
5.52400,-1.96678295e-04
5.52600,-1.95908278e-04
5.52800,-1.95141266e-04
5.53000,-1.94377247e-04
5.53200,-1.93616210e-04
5.53400,-1.92858143e-04
5.53600,-1.92103035e-04
5.53800,-1.91350875e-04
5.54000,-1.90601650e-04
5.54200,-1.89855349e-04
5.54400,-1.89111961e-04
5.54600,-1.88371475e-04
5.54800,-1.87633879e-04
5.55000,-1.86899163e-04
5.55200,-1.86167314e-04
5.55400,-1.85438322e-04
5.55600,-1.84712175e-04
5.55800,-1.83988864e-04
5.56000,-1.83268375e-04
5.56200,-1.82550700e-04
5.56400,-1.81835826e-04
5.56600,-1.81123743e-04
5.56800,-1.80414439e-04
5.57000,-1.79707905e-04
5.57200,-1.79004129e-04
5.57400,-1.78303101e-04
5.57600,-1.77604809e-04
5.57800,-1.76909244e-04
5.58000,-1.76216394e-04
5.58200,-1.75526250e-04
5.58400,-1.74838800e-04
5.58600,-1.74154034e-04
5.58800,-1.73471942e-04
5.59000,-1.72792513e-04
5.59200,-1.72115737e-04
5.59400,-1.71441604e-04
5.59600,-1.70770103e-04
5.59800,-1.70101223e-04
5.60000,-1.69434956e-04
5.60200,-1.68771291e-04
5.60400,-1.68110217e-04
